ano,cod_mun,num_obt,mês,ano_mes,qtd_fam,vlr_bnf
2016,210690,13,9,201609,5818,1456654.0
2016,210690,13,10,201610,5820,1457549.0
2016,210690,13,11,201611,5698,1441761.0
2016,210690,13,12,201612,5814,1468915.0
2004,210700,2,1,200401,208,15415.0
2004,210700,2,2,200402,208,15415.0
2004,210700,2,3,200403,208,15415.0
2004,210700,2,4,200404,208,15310.0
2004,210700,2,5,200405,208,15310.0
2004,210700,2,6,200406,208,15295.0
2004,210700,2,7,200407,208,15295.0
2004,210700,2,8,200408,208,15280.0
2004,210700,2,9,200409,210,15310.0
2004,210700,2,10,200410,231,15853.0
2004,210700,2,11,200411,239,16142.0
2004,210700,2,12,200412,264,16879.0
2005,210700,3,1,200501,264,16564.0
2005,210700,3,2,200502,264,16564.0
2005,210700,3,3,200503,264,16564.0
2005,210700,3,4,200504,319,19304.0
2005,210700,3,5,200505,320,19384.0
2005,210700,3,6,200506,320,19384.0
2005,210700,3,7,200507,328,19549.0
2005,210700,3,8,200508,328,19549.0
2005,210700,3,9,200509,590,34909.0
2005,210700,3,10,200510,592,34987.0
2005,210700,3,11,200511,593,35040.0
2005,210700,3,12,200512,645,37951.0
2006,210700,3,1,200601,642,37467.0
2006,210700,3,2,200602,648,37912.0
2006,210700,3,3,200603,646,37787.0
2006,210700,3,4,200604,660,38682.0
2006,210700,3,5,200605,731,42085.0
2006,210700,3,6,200606,1014,60193.0
2006,210700,3,7,200607,1124,70546.0
2006,210700,3,8,200608,1118,70268.0
2006,210700,3,9,200609,1111,70248.0
2006,210700,3,10,200610,1109,70368.0
2006,210700,3,11,200611,1135,73535.0
2006,210700,3,12,200612,1122,74069.0
2007,210700,3,1,200701,1147,75380.0
2007,210700,3,2,200702,1155,76340.0
2007,210700,3,3,200703,1170,78425.0
2007,210700,3,4,200704,1202,80825.0
2007,210700,3,5,200705,1245,84665.0
2007,210700,3,6,200706,1230,83810.0
2007,210700,3,7,200707,1223,83335.0
2007,210700,3,8,200708,1230,100848.0
2007,210700,3,9,200709,1357,113222.0
2007,210700,3,10,200710,1370,115202.0
2007,210700,3,11,200711,1388,118792.0
2007,210700,3,12,200712,1394,118094.0
2008,210700,6,1,200801,1429,121318.0
2008,210700,6,2,200802,1446,124784.0
2008,210700,6,3,200803,1434,126900.0
2008,210700,6,4,200804,1491,132226.0
2008,210700,6,5,200805,1500,133930.0
2008,210700,6,6,200806,1500,135730.0
2008,210700,6,7,200807,1488,146324.0
2008,210700,6,8,200808,1486,147838.0
2008,210700,6,9,200809,1600,157786.0
2008,210700,6,10,200810,1593,157286.0
2008,210700,6,11,200811,1582,156786.0
2008,210700,6,12,200812,1579,156588.0
2009,210700,4,1,200901,1608,157832.0
2009,210700,4,2,200902,1603,157872.0
2009,210700,4,3,200903,1596,157326.0
2009,210700,4,4,200904,1596,157338.0
2009,210700,4,5,200905,1596,157304.0
2009,210700,4,6,200906,1595,157528.0
2009,210700,4,7,200907,1584,156308.0
2009,210700,4,8,200908,1586,156880.0
2009,210700,4,9,200909,1574,173222.0
2009,210700,4,10,200910,1571,172562.0
2009,210700,4,11,200911,1586,174190.0
2009,210700,4,12,200912,1581,174595.0
2010,210700,4,1,201001,1570,168457.0
2010,210700,4,2,201002,1583,170469.0
2010,210700,4,3,201003,1581,170285.0
2010,210700,4,4,201004,1574,169787.0
2010,210700,4,5,201005,1558,168565.0
2010,210700,4,6,201006,1543,167399.0
2010,210700,4,7,201007,1524,165107.0
2010,210700,4,8,201008,1525,166072.0
2010,210700,4,9,201009,1524,166916.0
2010,210700,4,10,201010,1515,167226.0
2010,210700,4,11,201011,1518,167449.0
2010,210700,4,12,201012,1509,166802.0
2011,210700,3,1,201101,1557,167069.0
2011,210700,3,2,201102,1669,177567.0
2011,210700,3,3,201103,1663,176906.0
2011,210700,3,4,201104,1656,207544.0
2011,210700,3,5,201105,1660,209596.0
2011,210700,3,6,201106,1662,209392.0
2011,210700,3,7,201107,1603,202438.0
2011,210700,3,8,201108,1615,212326.0
2011,210700,3,9,201109,1635,222142.0
2011,210700,3,10,201110,1628,219568.0
2011,210700,3,11,201111,1629,219830.0
2011,210700,3,12,201112,1621,217222.0
2012,210700,1,1,201201,1613,210968.0
2012,210700,1,2,201202,1611,212882.0
2012,210700,1,3,201203,1614,212164.0
2012,210700,1,4,201204,1613,215300.0
2012,210700,1,5,201205,1741,228588.0
2012,210700,1,6,201206,1736,244836.0
2012,210700,1,7,201207,1698,240522.0
2012,210700,1,8,201208,1725,243968.0
2012,210700,1,9,201209,1725,243900.0
2012,210700,1,10,201210,1725,243206.0
2012,210700,1,11,201211,1725,242820.0
2012,210700,1,12,201212,1728,250514.0
2013,210700,5,1,201301,1711,245594.0
2013,210700,5,2,201302,1689,243890.0
2013,210700,5,3,201303,1705,255068.0
2013,210700,5,4,201304,1705,252996.0
2013,210700,5,5,201305,1706,253338.0
2013,210700,5,6,201306,1693,253260.0
2013,210700,5,7,201307,1690,252948.0
2013,210700,5,8,201308,1698,255270.0
2013,210700,5,9,201309,1701,257368.0
2013,210700,5,10,201310,1697,257554.0
2013,210700,5,11,201311,1685,254362.0
2013,210700,5,12,201312,1679,254752.0
2014,210700,1,1,201401,1662,248894.0
2014,210700,1,2,201402,1664,250262.0
2014,210700,1,3,201403,1646,245554.0
2014,210700,1,4,201404,1678,249344.0
2014,210700,1,5,201405,1667,249632.0
2014,210700,1,6,201406,1694,285881.0
2014,210700,1,7,201407,1746,296606.0
2014,210700,1,8,201408,1728,293755.0
2014,210700,1,9,201409,1742,294467.0
2014,210700,1,10,201410,1753,295338.0
2014,210700,1,11,201411,1759,292123.0
2014,210700,1,12,201412,1748,289241.0
2015,210700,2,1,201501,1750,285737.0
2015,210700,2,2,201502,1760,287351.0
2015,210700,2,3,201503,1766,290804.0
2015,210700,2,4,201504,1724,283161.0
2015,210700,2,5,201505,1740,286790.0
2015,210700,2,6,201506,1739,287771.0
2015,210700,2,7,201507,1747,287783.0
2015,210700,2,8,201508,1754,288724.0
2015,210700,2,9,201509,1686,277512.0
2015,210700,2,10,201510,1677,278478.0
2015,210700,2,11,201511,1641,271347.0
2015,210700,2,12,201512,1642,272254.0
2016,210700,3,1,201601,1768,283741.0
2016,210700,3,2,201602,1764,282445.0
2016,210700,3,3,201603,1775,283388.0
2016,210700,3,4,201604,1775,283602.0
2016,210700,3,5,201605,1767,278398.0
2016,210700,3,6,201606,1780,284411.0
2016,210700,3,7,201607,1779,313093.0
2016,210700,3,8,201608,1782,311965.0
2016,210700,3,9,201609,1742,306674.0
2016,210700,3,10,201610,1738,305995.0
2016,210700,3,11,201611,1690,302576.0
2016,210700,3,12,201612,1689,296419.0
2004,210710,11,1,200401,468,41285.0
2004,210710,11,2,200402,468,41285.0
2004,210710,11,3,200403,468,41285.0
2004,210710,11,4,200404,468,41060.0
2004,210710,11,5,200405,468,41030.0
2004,210710,11,6,200406,468,40985.0
2004,210710,11,7,200407,468,40940.0
2004,210710,11,8,200408,468,40925.0
2004,210710,11,9,200409,647,55735.0
2004,210710,11,10,200410,1002,87234.0
2004,210710,11,11,200411,1009,87574.0
2004,210710,11,12,200412,1010,88006.0
2005,210710,11,1,200501,1010,87096.0
2005,210710,11,2,200502,1010,87096.0
2005,210710,11,3,200503,1010,87096.0
2005,210710,11,4,200504,1011,87176.0
2005,210710,11,5,200505,1012,87241.0
2005,210710,11,6,200506,1012,87241.0
2005,210710,11,7,200507,1017,87411.0
2005,210710,11,8,200508,1017,87411.0
2005,210710,11,9,200509,1017,87411.0
2005,210710,11,10,200510,1059,89322.0
2005,210710,11,11,200511,1291,105240.0
2005,210710,11,12,200512,1499,120318.0
2006,210710,11,1,200601,1493,117993.0
2006,210710,11,2,200602,1618,128398.0
2006,210710,11,3,200603,1618,128398.0
2006,210710,11,4,200604,1620,128580.0
2006,210710,11,5,200605,1855,143885.0
2006,210710,11,6,200606,2029,157497.0
2006,210710,11,7,200607,2050,160065.0
2006,210710,11,8,200608,2050,160079.0
2006,210710,11,9,200609,2046,159953.0
2006,210710,11,10,200610,2045,160228.0
2006,210710,11,11,200611,2050,160941.0
2006,210710,11,12,200612,2029,158945.0
2007,210710,9,1,200701,2034,156911.0
2007,210710,9,2,200702,2048,158177.0
2007,210710,9,3,200703,2044,159005.0
2007,210710,9,4,200704,2048,160203.0
2007,210710,9,5,200705,2059,161607.0
2007,210710,9,6,200706,2046,160962.0
2007,210710,9,7,200707,2056,161923.0
2007,210710,9,8,200708,2063,190899.0
2007,210710,9,9,200709,2059,190739.0
2007,210710,9,10,200710,2059,191293.0
2007,210710,9,11,200711,2068,192629.0
2007,210710,9,12,200712,2068,192409.0
2008,210710,5,1,200801,2080,193477.0
2008,210710,5,2,200802,2088,194389.0
2008,210710,5,3,200803,2080,199652.0
2008,210710,5,4,200804,2088,201792.0
2008,210710,5,5,200805,2090,204016.0
2008,210710,5,6,200806,2096,204988.0
2008,210710,5,7,200807,2087,221399.0
2008,210710,5,8,200808,2085,221585.0
2008,210710,5,9,200809,2037,218191.0
2008,210710,5,10,200810,2056,215144.0
2008,210710,5,11,200811,2073,222228.0
2008,210710,5,12,200812,2073,223104.0
2009,210710,2,1,200901,2103,223546.0
2009,210710,2,2,200902,2081,221972.0
2009,210710,2,3,200903,2080,222012.0
2009,210710,2,4,200904,2083,222756.0
2009,210710,2,5,200905,2082,222582.0
2009,210710,2,6,200906,2068,221471.0
2009,210710,2,7,200907,2058,220327.0
2009,210710,2,8,200908,2391,254432.0
2009,210710,2,9,200909,2366,276542.0
2009,210710,2,10,200910,2583,297648.0
2009,210710,2,11,200911,2577,297289.0
2009,210710,2,12,200912,2572,296899.0
2010,210710,8,1,201001,2569,285738.0
2010,210710,8,2,201002,2716,299513.0
2010,210710,8,3,201003,2715,299663.0
2010,210710,8,4,201004,2719,300729.0
2010,210710,8,5,201005,2715,300563.0
2010,210710,8,6,201006,2715,301403.0
2010,210710,8,7,201007,2704,300545.0
2010,210710,8,8,201008,2709,302041.0
2010,210710,8,9,201009,2714,302579.0
2010,210710,8,10,201010,2699,303760.0
2010,210710,8,11,201011,2691,301034.0
2010,210710,8,12,201012,2692,301319.0
2011,210710,7,1,201101,2687,287372.0
2011,210710,7,2,201102,2861,303455.0
2011,210710,7,3,201103,2863,303947.0
2011,210710,7,4,201104,2878,359881.0
2011,210710,7,5,201105,2881,360315.0
2011,210710,7,6,201106,2876,360369.0
2011,210710,7,7,201107,2889,361761.0
2011,210710,7,8,201108,2843,371381.0
2011,210710,7,9,201109,2886,397047.0
2011,210710,7,10,201110,2855,392503.0
2011,210710,7,11,201111,2883,399285.0
2011,210710,7,12,201112,2908,398591.0
2012,210710,2,1,201201,2920,381510.0
2012,210710,2,2,201202,2911,381032.0
2012,210710,2,3,201203,2908,384578.0
2012,210710,2,4,201204,2949,399732.0
2012,210710,2,5,201205,3171,423458.0
2012,210710,2,6,201206,3185,531168.0
2012,210710,2,7,201207,3143,527724.0
2012,210710,2,8,201208,3154,537166.0
2012,210710,2,9,201209,3149,541782.0
2012,210710,2,10,201210,3156,545996.0
2012,210710,2,11,201211,3185,553618.0
2012,210710,2,12,201212,3189,644908.0
2013,210710,4,1,201301,3179,638560.0
2013,210710,4,2,201302,3152,690500.0
2013,210710,4,3,201303,3161,747780.0
2013,210710,4,4,201304,3151,747010.0
2013,210710,4,5,201305,3151,755768.0
2013,210710,4,6,201306,3089,773568.0
2013,210710,4,7,201307,3103,762890.0
2013,210710,4,8,201308,3071,755078.0
2013,210710,4,9,201309,3082,761762.0
2013,210710,4,10,201310,3078,759462.0
2013,210710,4,11,201311,3068,760602.0
2013,210710,4,12,201312,3062,758092.0
2014,210710,5,1,201401,3050,751378.0
2014,210710,5,2,201402,3030,746520.0
2014,210710,5,3,201403,2979,737570.0
2014,210710,5,4,201404,3041,746358.0
2014,210710,5,5,201405,3022,744376.0
2014,210710,5,6,201406,3015,822092.0
2014,210710,5,7,201407,3245,871276.0
2014,210710,5,8,201408,3181,856808.0
2014,210710,5,9,201409,3188,858466.0
2014,210710,5,10,201410,3182,854756.0
2014,210710,5,11,201411,3182,854199.0
2014,210710,5,12,201412,3175,852613.0
2015,210710,3,1,201501,3174,851631.0
2015,210710,3,2,201502,3169,850540.0
2015,210710,3,3,201503,3167,851496.0
2015,210710,3,4,201504,3154,848405.0
2015,210710,3,5,201505,3158,849841.0
2015,210710,3,6,201506,3142,845474.0
2015,210710,3,7,201507,3137,835526.0
2015,210710,3,8,201508,3121,823267.0
2015,210710,3,9,201509,2999,794457.0
2015,210710,3,10,201510,2913,775523.0
2015,210710,3,11,201511,2948,781896.0
2015,210710,3,12,201512,3022,791405.0
2016,210710,2,1,201601,3275,816330.0
2016,210710,2,2,201602,3275,814594.0
2016,210710,2,3,201603,3341,823586.0
2016,210710,2,4,201604,3333,823900.0
2016,210710,2,5,201605,3338,822866.0
2016,210710,2,6,201606,3333,817878.0
2016,210710,2,7,201607,3337,908102.0
2016,210710,2,8,201608,3324,906793.0
2016,210710,2,9,201609,3244,891639.0
2016,210710,2,10,201610,3200,886389.0
2016,210710,2,11,201611,3132,869856.0
2016,210710,2,12,201612,3093,861157.0
2004,210720,10,1,200401,249,19620.0
2004,210720,10,2,200402,249,19620.0
2004,210720,10,3,200403,249,19620.0
2004,210720,10,4,200404,249,19575.0
2004,210720,10,5,200405,249,19560.0
2004,210720,10,6,200406,249,19560.0
2004,210720,10,7,200407,249,19560.0
2004,210720,10,8,200408,249,19560.0
2004,210720,10,9,200409,250,19640.0
2004,210720,10,10,200410,252,19656.0
2004,210720,10,11,200411,253,19694.0
2004,210720,10,12,200412,252,19804.0
2005,210720,9,1,200501,252,19374.0
2005,210720,9,2,200502,252,19374.0
2005,210720,9,3,200503,252,19374.0
2005,210720,9,4,200504,253,19454.0
2005,210720,9,5,200505,253,19454.0
2005,210720,9,6,200506,253,19454.0
2005,210720,9,7,200507,254,19549.0
2005,210720,9,8,200508,254,19549.0
2005,210720,9,9,200509,254,19549.0
2005,210720,9,10,200510,256,19686.0
2005,210720,9,11,200511,371,28842.0
2005,210720,9,12,200512,396,30762.0
2006,210720,4,1,200601,421,33434.0
2006,210720,4,2,200602,472,37654.0
2006,210720,4,3,200603,474,37829.0
2006,210720,4,4,200604,474,37829.0
2006,210720,4,5,200605,527,40570.0
2006,210720,4,6,200606,1060,84239.0
2006,210720,4,7,200607,1107,88797.0
2006,210720,4,8,200608,1107,88892.0
2006,210720,4,9,200609,1104,88677.0
2006,210720,4,10,200610,1106,88852.0
2006,210720,4,11,200611,1107,89061.0
2006,210720,4,12,200612,1059,85543.0
2007,210720,1,1,200701,1080,85530.0
2007,210720,1,2,200702,1155,92707.0
2007,210720,1,3,200703,1174,93897.0
2007,210720,1,4,200704,1211,97167.0
2007,210720,1,5,200705,1216,97663.0
2007,210720,1,6,200706,1208,97108.0
2007,210720,1,7,200707,1202,96988.0
2007,210720,1,8,200708,1217,115758.0
2007,210720,1,9,200709,1215,115418.0
2007,210720,1,10,200710,1217,115740.0
2007,210720,1,11,200711,1195,113348.0
2007,210720,1,12,200712,1217,115812.0
2008,210720,4,1,200801,1217,115888.0
2008,210720,4,2,200802,1217,115816.0
2008,210720,4,3,200803,1221,121060.0
2008,210720,4,4,200804,1223,121644.0
2008,210720,4,5,200805,1228,123136.0
2008,210720,4,6,200806,1219,122584.0
2008,210720,4,7,200807,1210,131880.0
2008,210720,4,8,200808,1214,132428.0
2008,210720,4,9,200809,1208,132438.0
2008,210720,4,10,200810,1187,129478.0
2008,210720,4,11,200811,1181,129362.0
2008,210720,4,12,200812,1189,130618.0
2009,210720,9,1,200901,1206,130630.0
2009,210720,9,2,200902,1200,130218.0
2009,210720,9,3,200903,1191,128782.0
2009,210720,9,4,200904,1186,127566.0
2009,210720,9,5,200905,1180,127350.0
2009,210720,9,6,200906,1175,127198.0
2009,210720,9,7,200907,1176,127732.0
2009,210720,9,8,200908,1343,145698.0
2009,210720,9,9,200909,1332,159516.0
2009,210720,9,10,200910,1315,156884.0
2009,210720,9,11,200911,1310,157135.0
2009,210720,9,12,200912,1299,156583.0
2010,210720,6,1,201001,1408,160940.0
2010,210720,6,2,201002,1513,170891.0
2010,210720,6,3,201003,1515,171722.0
2010,210720,6,4,201004,1510,171114.0
2010,210720,6,5,201005,1512,171817.0
2010,210720,6,6,201006,1513,172558.0
2010,210720,6,7,201007,1505,172403.0
2010,210720,6,8,201008,1502,172346.0
2010,210720,6,9,201009,1498,172566.0
2010,210720,6,10,201010,1485,173702.0
2010,210720,6,11,201011,1496,173640.0
2010,210720,6,12,201012,1497,174532.0
2011,210720,5,1,201101,1487,166610.0
2011,210720,5,2,201102,1590,177609.0
2011,210720,5,3,201103,1590,178027.0
2011,210720,5,4,201104,1579,212142.0
2011,210720,5,5,201105,1584,214426.0
2011,210720,5,6,201106,1580,215054.0
2011,210720,5,7,201107,1584,215448.0
2011,210720,5,8,201108,1574,220674.0
2011,210720,5,9,201109,1683,244530.0
2011,210720,5,10,201110,1712,246566.0
2011,210720,5,11,201111,1720,248194.0
2011,210720,5,12,201112,1731,249626.0
2012,210720,7,1,201201,1750,245218.0
2012,210720,7,2,201202,1773,247284.0
2012,210720,7,3,201203,1777,249838.0
2012,210720,7,4,201204,1796,255340.0
2012,210720,7,5,201205,1788,255342.0
2012,210720,7,6,201206,1781,329662.0
2012,210720,7,7,201207,1785,331522.0
2012,210720,7,8,201208,1825,341790.0
2012,210720,7,9,201209,1826,346860.0
2012,210720,7,10,201210,1824,348806.0
2012,210720,7,11,201211,1820,350582.0
2012,210720,7,12,201212,1821,375200.0
2013,210720,3,1,201301,1814,371262.0
2013,210720,3,2,201302,1781,400022.0
2013,210720,3,3,201303,1903,441140.0
2013,210720,3,4,201304,1898,458294.0
2013,210720,3,5,201305,1890,459670.0
2013,210720,3,6,201306,1888,463372.0
2013,210720,3,7,201307,1963,470106.0
2013,210720,3,8,201308,1948,467850.0
2013,210720,3,9,201309,1922,463818.0
2013,210720,3,10,201310,1916,465848.0
2013,210720,3,11,201311,1911,465194.0
2013,210720,3,12,201312,1975,471922.0
2014,210720,3,1,201401,1976,476548.0
2014,210720,3,2,201402,1982,474170.0
2014,210720,3,3,201403,1986,475726.0
2014,210720,3,4,201404,2013,475378.0
2014,210720,3,5,201405,2017,477262.0
2014,210720,3,6,201406,2032,532318.0
2014,210720,3,7,201407,2045,536153.0
2014,210720,3,8,201408,2042,535423.0
2014,210720,3,9,201409,2048,539590.0
2014,210720,3,10,201410,2046,538521.0
2014,210720,3,11,201411,2048,541640.0
2014,210720,3,12,201412,2043,541926.0
2016,210720,2,1,201601,2103,545560.0
2016,210720,2,2,201602,2104,545114.0
2016,210720,2,3,201603,2098,544041.0
2016,210720,2,4,201604,2099,544243.0
2016,210720,2,5,201605,2096,543224.0
2016,210720,2,6,201606,2095,543140.0
2016,210720,2,7,201607,2070,606820.0
2016,210720,2,8,201608,2065,607743.0
2016,210720,2,9,201609,2133,616783.0
2016,210720,2,10,201610,2132,615617.0
2016,210720,2,11,201611,2098,609803.0
2016,210720,2,12,201612,2100,605012.0
2005,210725,3,1,200501,208,16144.0
2005,210725,3,2,200502,208,16144.0
2005,210725,3,3,200503,208,16144.0
2005,210725,3,4,200504,208,16144.0
2005,210725,3,5,200505,208,16144.0
2005,210725,3,6,200506,208,16144.0
2005,210725,3,7,200507,221,16664.0
2005,210725,3,8,200508,221,16664.0
2005,210725,3,9,200509,252,18649.0
2005,210725,3,10,200510,260,19174.0
2005,210725,3,11,200511,313,23487.0
2005,210725,3,12,200512,501,35696.0
2006,210725,4,1,200601,535,37998.0
2006,210725,4,2,200602,541,39222.0
2006,210725,4,3,200603,579,41600.0
2006,210725,4,4,200604,586,42125.0
2006,210725,4,5,200605,585,43896.0
2006,210725,4,6,200606,683,50711.0
2006,210725,4,7,200607,704,52006.0
2006,210725,4,8,200608,705,52093.0
2006,210725,4,9,200609,704,52268.0
2006,210725,4,10,200610,702,52455.0
2006,210725,4,11,200611,700,52424.0
2006,210725,4,12,200612,693,51961.0
2007,210725,3,1,200701,686,51148.0
2007,210725,3,2,200702,688,51395.0
2007,210725,3,3,200703,688,51595.0
2007,210725,3,4,200704,685,51250.0
2007,210725,3,5,200705,682,50925.0
2007,210725,3,6,200706,675,50105.0
2007,210725,3,7,200707,670,49540.0
2007,210725,3,8,200708,666,57742.0
2007,210725,3,9,200709,663,57496.0
2007,210725,3,10,200710,664,57586.0
2007,210725,3,11,200711,656,56718.0
2007,210725,3,12,200712,653,56150.0
2008,210725,5,1,200801,654,56262.0
2008,210725,5,2,200802,652,56092.0
2008,210725,5,3,200803,646,57428.0
2008,210725,5,4,200804,640,57096.0
2008,210725,5,5,200805,636,57608.0
2008,210725,5,6,200806,639,58330.0
2008,210725,5,7,200807,636,63236.0
2008,210725,5,8,200808,634,63000.0
2008,210725,5,9,200809,636,63644.0
2008,210725,5,10,200810,615,51698.0
2008,210725,5,11,200811,623,62810.0
2008,210725,5,12,200812,628,63418.0
2009,210725,1,1,200901,630,62840.0
2009,210725,1,2,200902,628,63118.0
2009,210725,1,3,200903,630,63424.0
2009,210725,1,4,200904,632,63688.0
2009,210725,1,5,200905,632,63736.0
2009,210725,1,6,200906,633,64150.0
2009,210725,1,7,200907,623,63568.0
2009,210725,1,8,200908,619,63508.0
2009,210725,1,9,200909,756,83422.0
2009,210725,1,10,200910,758,83521.0
2009,210725,1,11,200911,761,83914.0
2009,210725,1,12,200912,750,83310.0
2011,210725,6,1,201101,754,79413.0
2011,210725,6,2,201102,752,79521.0
2011,210725,6,3,201103,748,79143.0
2011,210725,6,4,201104,748,94244.0
2011,210725,6,5,201105,744,93810.0
2011,210725,6,6,201106,736,93128.0
2011,210725,6,7,201107,735,93256.0
2011,210725,6,8,201108,742,94884.0
2011,210725,6,9,201109,744,99784.0
2011,210725,6,10,201110,726,98098.0
2011,210725,6,11,201111,727,98266.0
2011,210725,6,12,201112,727,98196.0
2015,210725,1,1,201501,720,110551.0
2015,210725,1,2,201502,715,110214.0
2015,210725,1,3,201503,715,110708.0
2015,210725,1,4,201504,710,110472.0
2015,210725,1,5,201505,705,110099.0
2015,210725,1,6,201506,703,111118.0
2015,210725,1,7,201507,705,112682.0
2015,210725,1,8,201508,703,112553.0
2015,210725,1,9,201509,738,116355.0
2015,210725,1,10,201510,743,118632.0
2015,210725,1,11,201511,739,117942.0
2015,210725,1,12,201512,745,117865.0
2016,210725,2,1,201601,746,117697.0
2016,210725,2,2,201602,746,117790.0
2016,210725,2,3,201603,748,117099.0
2016,210725,2,4,201604,752,119337.0
2016,210725,2,5,201605,743,118191.0
2016,210725,2,6,201606,748,120961.0
2016,210725,2,7,201607,758,139210.0
2016,210725,2,8,201608,756,139888.0
